	genename	num_cds_snp	num_genic_snp	num_nonsyn_snp
929	CA02g27950	0	24	0
930	CA10g04750	1	1	1
931	CA08g10230	2	5	2
932	CA06g22430	1	2	1
933	CA01g07580	0	1	0
934	CA10g14300	2	2	2
935	CA03g00710	6	6	4
936	CA02g09100	4	16	2
937	CA03g07720	0	3	0
938	CA01g07050	0	1	0
939	CA02g23090	1	1	0
940	CA12g06040	27	60	17
941	CA02g11720	4	4	3
942	CA01g03770	4	4	3
943	CA12g02740	2	2	2
944	CA04g17980	0	10	0
945	CA12g08320	4	21	2
946	CA09g00450	1	1	0
947	CA05g13640	1	1	1
948	CA04g16050	1	1	1
949	CA06g28170	0	4	0
950	CA05g16030	1	9	1
951	CA05g19020	0	1	0
952	CA11g02820	3	4	1
953	CA11g19250	0	1	0
954	CA05g17340	2	2	0
955	CA06g26400	0	2	0
956	CA11g04370	3	3	0
957	CA02g00990	0	19	0
958	CA04g22520	0	2	0
959	CA10g12070	3	3	3
960	CA10g03830	0	2	0
961	CA08g13150	1	9	0
962	CA08g16300	4	4	2
963	CA09g07100	2	2	1
964	CA02g07410	1	2	0
965	CA12g22290	2	2	2
966	CA06g20580	0	1	0
967	CA05g16690	2	5	0
968	CA06g24290	1	1	1
969	CA12g04370	4	21	2
970	CA01g05340	4	5	2
971	CA04g11910	1	1	1
972	CA08g09870	12	12	9
973	CA06g27750	8	26	7
974	CA02g16020	1	1	0
975	CA06g15640	3	3	2
976	CA06g24120	5	5	4
977	CA08g15650	1	25	1
978	CA02g01710	4	8	4
979	CA05g20060	5	22	2
980	CA10g16790	0	1	0
981	CA03g02600	1	5	1
982	CA10g14870	14	14	10
983	CA06g01710	14	16	9
984	CA06g09580	1	1	0
985	CA01g01040	2	3	1
986	CA06g25980	1	1	1
987	CA06g13720	2	2	1
988	CA06g14110	3	26	2
989	CA10g16020	5	21	2
990	CA10g13670	6	7	6
991	CA04g04910	5	5	5
992	CA02g04290	4	4	3
993	CA10g20820	5	7	5
994	CA07g17180	7	20	7
995	CA06g26180	3	15	1
996	CA08g00250	6	9	4
997	CA03g19810	0	10	0
998	CA07g17230	3	17	0
999	CA12g17450	9	9	7
1000	CA02g04870	2	2	0
1001	CA10g00910	1	14	0
1002	CA01g11030	0	1	0
1003	CA08g16490	9	11	4
1004	CA03g04130	1	26	1
1005	CA03g20540	1	1	0
1006	CA12g13950	1	1	1
1007	CA09g01190	8	12	4
1008	CA02g02430	0	1	0
1009	CA09g04800	4	25	2
1010	CA09g07930	9	9	5
1011	CA04g06660	3	3	2
1012	CA07g14760	5	24	3
1013	CA08g05910	3	3	2
1014	CA01g25520	1	11	1
1015	CA08g07510	2	25	2
1016	CA03g07440	0	1	0
1017	CA06g01900	5	5	4
1018	CA09g03260	5	12	4
1019	CA12g00110	7	9	5
1020	CA04g08880	1	1	1
1021	CA03g14610	1	20	0
1022	CA07g21490	0	1	0
1023	CA04g04130	1	7	1
1024	CA06g11370	10	16	8
1025	CA01g32600	1	2	1
1026	CA07g04910	2	2	2
1027	CA01g06550	1	1	1
1028	CA01g27580	1	1	1
1029	CA02g17030	1	15	0
1030	CA01g23690	2	2	1
1031	CA03g28160	7	7	7
1032	CA03g18960	11	12	11
1033	CA10g16270	0	15	0
1034	CA05g05530	1	1	1
1035	CA08g11300	17	20	8
1036	CA11g11950	4	17	0
1037	CA06g08040	3	3	3
1038	CA01g28800	7	7	4
1039	CA05g09430	0	1	0
1040	CA07g20720	2	9	0
1041	CA10g16260	3	3	0
1042	CA04g05660	1	1	1
1043	CA03g12610	1	1	1
1044	CA01g26180	4	5	2
1045	CA03g03210	4	44	1
1046	CA05g01190	1	1	1
1047	CA09g04330	1	1	0
1048	CA09g13780	1	3	1
1049	CA03g28830	0	1	0
1050	CA05g08740	3	15	3
1051	CA01g22250	1	1	1
1052	CA03g27380	4	4	2
1053	CA09g05100	1	11	1
1054	CA09g16090	21	28	18
1055	CA01g30510	0	1	0
1056	CA11g01780	7	15	5
1057	CA11g03310	5	8	3
1058	CA03g19700	1	1	1
1059	CA01g34600	1	3	1
1060	CA06g17350	2	13	0
1061	CA06g13440	1	1	1
1062	CA11g13080	1	1	0
1063	CA02g06120	2	2	1
1064	CA06g19400	1	2	1
1065	CA01g11770	0	1	0
1066	CA09g14250	1	1	0
1067	CA04g03620	7	7	4
1068	CA02g26550	0	1	0
1069	CA01g18560	0	22	0
1070	CA01g09860	0	1	0
1071	CA01g16090	2	2	2
1072	CA01g31640	0	1	0
1073	CA10g08270	1	1	1
1074	CA08g17070	1	1	0
1075	CA04g18110	0	1	0
1076	CA02g07650	2	2	1
1077	CA06g00050	1	8	1
1078	CA11g15660	1	1	1
1079	CA06g04960	1	3	0
1080	CA01g19210	0	24	0
1081	CA12g02230	1	8	0
1082	CA06g07700	5	9	5
1083	CA12g04170	1	1	1
1084	CA05g02150	2	2	1
1085	CA07g16850	0	12	0
1086	CA11g06290	2	2	1
1087	CA03g24290	3	3	1
1088	CA07g11490	0	1	0
1089	CA04g22810	6	19	1
1090	CA02g29300	2	3	2
1091	CA11g01200	1	1	1
1092	CA02g24300	2	73	2
1093	CA03g29710	0	1	0
1094	CA07g09740	0	7	0
1095	CA11g03970	1	2	0
1096	CA08g15320	0	1	0
1097	CA03g35190	4	4	3
1098	CA06g16170	1	1	1
1099	CA03g35220	1	1	1
1100	CA02g12610	4	5	3
1101	CA09g11800	0	4	0
1102	CA07g16140	1	1	1
1103	CA02g15960	2	7	1
1104	CA02g22460	3	3	3
1105	CA03g09080	4	4	3
1106	CA03g23210	1	12	1
1107	CA09g17120	1	8	1
1108	CA05g17950	1	2	1
1109	CA08g10910	2	3	1
1110	CA02g28490	0	1	0
1111	CA03g04330	7	7	6
1112	CA04g19650	2	2	2
1113	CA10g01510	0	3	0
1114	CA11g03830	0	1	0
1115	CA01g07930	0	4	0
1116	CA03g04480	1	26	1
1117	CA03g00100	4	4	3
1118	CA09g01600	6	11	5
1119	CA02g02140	3	11	1
1120	CA07g14160	0	3	0
1121	CA09g05770	8	8	6
1122	CA12g03620	2	10	0
1123	CA12g09280	2	2	0
1124	CA04g17530	1	2	0
1125	CA02g10440	5	15	1
1126	CA08g07060	0	7	0
1127	CA05g19270	0	1	0
1128	CA01g13140	1	14	0
1129	CA06g20130	1	2	1
1130	CA04g18210	0	2	0
1131	CA10g12910	1	24	0
1132	CA10g03110	1	1	1
1133	CA04g00420	12	35	5
1134	CA09g07600	2	11	2
1135	CA09g06950	1	1	1
1136	CA12g07820	5	6	5
1137	CA02g17230	2	3	2
1138	CA06g14480	0	61	0
1139	CA12g05700	5	5	3
1140	CA04g00390	1	1	0
1141	CA03g30280	8	8	3
1142	CA02g16720	3	3	3
1143	CA07g11820	1	1	1
1144	CA12g22310	8	8	4
1145	CA12g04820	9	21	6
1146	CA07g08060	1	1	1
1147	CA08g14800	0	3	0
1148	CA10g19820	0	6	0
1149	CA09g08050	6	6	4
1150	CA08g16530	2	17	2
1151	CA08g06850	3	9	3
1152	CA02g16180	5	5	0
1153	CA03g03760	1	1	0
1154	CA03g02410	2	23	2
1155	CA10g05220	0	3	0
1156	CA09g13540	7	9	4
1157	CA10g18790	1	1	0
1158	CA02g04480	0	1	0
1159	CA07g19940	3	12	2
1160	CA03g19540	2	3	2
1161	CA07g01510	3	21	0
1162	CA04g05270	6	12	6
1163	CA03g01990	1	26	0
1164	CA11g20340	0	1	0
1165	CA10g13730	0	8	0
1166	CA12g16460	0	10	0
1167	CA06g13680	1	1	1
1168	CA11g12110	2	2	2
1169	CA09g05380	3	9	0
1170	CA08g07890	1	16	0
1171	CA06g18810	1	1	1
1172	CA03g04810	4	44	2
1173	CA06g14300	0	7	0
1174	CA01g10550	0	26	0
1175	CA12g11160	0	2	0
1176	CA01g16250	0	11	0
1177	CA06g12220	3	45	1
1178	CA03g01330	23	25	20
1179	CA06g02130	1	1	1
1180	CA01g12950	0	1	0
1181	CA09g02200	8	9	4
1182	CA05g06890	2	4	2
1183	CA11g10870	0	1	0
1184	CA01g17120	0	1	0
1185	CA12g18970	1	13	0
1186	CA06g15940	3	5	1
1187	CA09g15050	1	1	1
1188	CA09g13840	3	3	0
1189	CA02g08860	20	21	15
1190	CA05g08510	1	1	1
1191	CA07g19720	1	15	1
1192	CA11g05420	0	1	0
1193	CA01g33870	5	6	2
1194	CA02g26800	1	5	1
1195	CA05g00820	2	2	2
1196	CA08g07300	4	10	2
1197	CA07g21350	0	1	0
1198	CA04g04070	5	5	2
1199	CA04g00980	8	8	7
1200	CA01g26220	1	3	1
1201	CA03g27880	4	5	4
1202	CA09g11370	5	19	5
1203	CA03g24500	6	6	3
1204	CA03g03400	3	5	3
1205	CA09g12330	0	2	0
1206	CA05g14150	0	2	0
1207	CA04g01160	5	5	4
1208	CA01g32470	3	3	2
1209	CA01g23080	0	2	0
1210	CA02g25360	2	3	2
1211	CA07g12930	1	1	1
1212	CA04g21210	2	3	0
1213	CA05g05700	0	5	0
1214	CA01g21790	1	1	1
1215	CA04g01290	3	3	2
1216	CA08g11510	2	9	2
1217	CA05g01010	4	9	4
1218	CA01g19430	0	1	0
1219	CA10g08420	2	3	1
1220	CA01g23330	6	6	5
1221	CA05g04250	2	3	2
1222	CA08g17910	0	6	0
1223	CA05g08530	0	3	0
1224	CA11g16170	5	21	4
1225	CA01g21240	3	6	1
1226	CA07g18760	6	6	4
1227	CA05g15680	2	2	1
1228	CA12g03420	1	1	1
1229	CA04g01830	1	1	1
1230	CA03g22010	3	6	1
1231	CA05g15350	2	2	1
1232	CA09g03600	2	3	0
1233	CA08g10640	2	2	2
1234	CA09g10290	1	1	1
1235	CA10g06300	0	1	0
1236	CA01g30720	0	1	0
1237	CA11g03500	1	1	1
1238	CA05g00050	9	15	9
1239	CA12g16550	0	1	0
1240	CA02g22980	5	18	5
1241	CA06g19230	0	1	0
1242	CA09g11520	1	5	1
1243	CA10g08330	0	14	0
1244	CA12g01860	2	3	2
1245	CA04g03470	6	29	1
1246	CA04g08220	0	2	0
1247	CA05g20610	1	6	1
1248	CA08g03160	6	6	4
1249	CA06g21060	0	16	0
1250	CA07g10640	1	25	0
1251	CA01g32860	1	1	0
1252	CA05g17440	3	31	1
1253	CA08g16730	1	5	0
1254	CA05g01830	1	1	1
1255	CA10g11640	20	81	12
1256	CA02g07020	3	22	1
1257	CA10g02550	0	2	0
1258	CA08g12430	1	1	1
1259	CA11g18970	2	9	2
1260	CA03g11440	1	1	1
1261	CA02g26700	1	1	1
1262	CA10g05020	2	2	2
1263	CA07g03090	2	3	1
1264	CA08g14770	1	2	1
1265	CA02g24110	1	26	1
1266	CA09g05950	1	1	1
1267	CA08g16880	2	3	1
1268	CA12g01130	0	1	0
1269	CA11g16940	2	2	1
1270	CA04g15400	0	1	0
1271	CA02g04640	1	1	1
1272	CA04g17310	0	1	0
1273	CA04g13800	5	7	5
1274	CA07g21650	0	1	0
1275	CA08g15280	1	6	0
1276	CA05g11840	4	4	2
1277	CA02g29530	6	21	1
1278	CA11g01010	4	5	3
1279	CA10g13050	2	2	2
1280	CA07g02320	2	4	0
1281	CA10g01230	2	2	2
1282	CA08g14480	3	14	0
1283	CA12g17200	13	59	9
1284	CA08g03140	1	1	1
1285	CA10g04040	13	13	9
1286	CA10g00540	4	4	3
1287	CA03g33600	7	7	6
1288	CA03g00800	10	10	4
1289	CA02g01460	1	1	0
1290	CA02g09610	2	2	2
1291	CA03g36070	10	53	6
1292	CA01g00290	4	4	2
1293	CA01g07740	0	1	0
1294	CA04g16190	0	1	0
1295	CA03g36380	3	3	0
1296	CA06g26800	4	17	1
1297	CA07g14550	0	7	0
1298	CA07g15600	0	13	0
1299	CA10g14490	2	16	1
1300	CA12g20270	0	6	0
1301	CA09g10430	2	15	0
1302	CA10g03090	10	10	9
1303	CA10g14720	1	1	1
1304	CA04g19370	2	3	1
1305	CA02g29880	1	1	1
1306	CA01g03240	5	38	3
1307	CA03g37030	8	17	0
1308	CA02g07920	1	5	1
1309	CA09g11180	3	8	2
1310	CA01g02590	6	17	3
1311	CA04g05450	2	2	1
1312	CA11g05130	1	2	0
1313	CA06g20070	3	5	3
1314	CA05g16180	0	1	0
1315	CA07g20420	4	19	3
1316	CA10g16380	1	1	0
1317	CA04g12990	5	5	4
1318	CA05g19980	3	18	2
1319	CA02g17680	1	10	0
1320	CA06g27860	2	8	2
1321	CA05g10920	4	12	1
1322	CA12g21650	12	17	9
1323	CA04g10590	4	4	3
1324	CA12g14720	1	1	0
1325	CA02g24280	3	3	3
1326	CA06g14560	1	1	0
1327	CA02g03000	6	6	4
1328	CA03g15730	0	1	0
1329	CA11g02660	1	12	1
1330	CA10g12760	0	5	0
1331	CA10g03320	0	2	0
1332	CA09g04270	0	1	0
1333	CA03g06690	4	23	1
1334	CA10g18580	1	16	0
1335	CA10g02050	1	17	0
1336	CA09g12530	1	1	0
1337	CA03g17460	1	1	0
1338	CA01g13480	0	3	0
1339	CA08g19420	2	6	1
1340	CA04g06900	4	5	4
1341	CA09g16620	0	3	0
1342	CA03g02330	0	1	0
1343	CA01g06900	2	2	1
1344	CA01g02620	1	3	0
1345	CA06g17140	2	2	1
1346	CA11g18440	0	2	0
1347	CA10g19980	0	9	0
1348	CA04g04460	2	2	1
1349	CA08g08360	0	4	0
1350	CA08g19260	2	2	2
1351	CA11g05070	0	1	0
1352	CA12g22100	4	4	3
1353	CA07g18740	2	2	2
1354	CA06g03840	3	3	3
1355	CA10g19670	3	46	1
1356	CA03g02590	0	5	0
1357	CA01g14130	1	1	0
1358	CA06g08740	0	1	0
1359	CA03g05640	2	2	0
1360	CA09g10260	3	89	2
1361	CA12g18720	1	10	0
1362	CA06g09290	2	2	0
1363	CA12g16610	4	4	3
1364	CA10g21460	17	31	8
1365	CA02g02460	1	1	0
1366	CA02g04360	1	1	0
1367	CA04g02100	12	16	8
1368	CA07g20410	7	7	2
1369	CA04g05330	0	1	0
1370	CA03g16410	1	4	0
1371	CA03g01810	5	15	5
1372	CA01g11500	3	3	3
1373	CA06g10690	7	7	5
1374	CA12g09910	1	1	0
1375	CA06g13340	4	17	3
1376	CA03g22780	0	1	0
1377	CA01g19080	4	57	2
1378	CA06g12690	4	4	4
1379	CA05g09930	0	1	0
1380	CA06g16340	3	3	3
1381	CA08g07910	0	1	0
1382	CA05g08040	0	3	0
1383	CA11g14140	1	5	0
1384	CA03g19080	1	28	0
1385	CA08g05200	9	57	4
1386	CA06g02070	3	3	3
1387	CA03g21780	6	6	3
1388	CA03g10150	0	5	0
1389	CA10g11520	0	1	0
1390	CA09g10920	6	6	5
1391	CA09g17330	3	3	1
1392	CA07g19600	2	4	2
1393	CA03g25570	1	1	1
1394	CA07g16400	2	2	0
1395	CA09g08510	7	7	5
1396	CA07g03250	10	10	9
1397	CA07g04200	0	6	0
1398	CA11g15160	1	7	1
1399	CA11g02160	0	1	0
1400	CA07g07950	1	1	1
1401	CA04g07220	7	8	6
1402	CA04g09040	4	7	3
1403	CA05g00980	0	6	0
1404	CA09g01430	0	1	0
1405	CA02g24750	1	1	1
1406	CA02g15530	0	2	0
1407	CA02g25080	0	6	0
1408	CA03g28090	2	2	1
1409	CA05g18800	2	2	1
1410	CA08g00870	1	3	1
1411	CA10g01030	4	11	1
1412	CA05g04350	2	2	2
1413	CA10g04200	1	5	0
1414	CA04g20370	3	8	3
1415	CA01g26070	2	2	1
1416	CA06g02850	0	2	0
1417	CA11g05800	2	2	2
1418	CA03g22310	1	1	1
1419	CA12g00570	1	1	1
1420	CA10g01780	2	6	2
1421	CA06g05080	9	9	7
1422	CA02g08850	2	3	1
1423	CA04g21390	1	5	1
1424	CA05g14720	1	1	0
1425	CA05g13970	4	4	3
1426	CA02g23010	6	6	3
1427	CA02g26060	0	3	0
1428	CA12g21460	6	19	5
1429	CA05g18110	1	1	0
1430	CA09g08300	0	1	0
1431	CA05g05910	1	1	1
1432	CA08g11720	1	4	1
1433	CA08g01970	4	6	2
1434	CA11g04040	5	94	2
1435	CA01g31370	3	15	1
1436	CA08g17760	1	1	1
1437	CA11g13130	3	3	2
1438	CA06g23740	0	1	0
1439	CA04g22610	0	5	0
1440	CA06g04840	1	1	1
1441	CA10g15030	1	16	0
1442	CA11g19890	2	4	2
1443	CA04g02660	3	32	2
1444	CA02g00910	0	5	0
1445	CA02g09890	1	1	1
1446	CA02g11940	2	2	1
1447	CA12g06620	3	3	2
1448	CA01g22580	0	1	0
1449	CA01g30680	1	1	1
1450	CA11g01630	2	2	1
1451	CA04g17900	2	4	0
1452	CA11g08440	1	1	1
1453	CA01g20370	1	1	1
1454	CA07g00190	1	1	1
1455	CA10g12560	1	1	1
1456	CA01g34260	5	37	1
1457	CA01g31080	2	2	1
1458	CA05g04600	2	13	0
1459	CA11g19300	7	19	6
1460	CA10g14810	1	1	1
1461	CA10g02690	1	1	1
1462	CA05g20790	0	1	0
1463	CA07g10560	0	2	0
1464	CA11g17930	2	2	2
1465	CA08g16380	8	10	8
1466	CA02g07490	2	6	2
1467	CA01g02020	0	3	0
1468	CA02g01790	0	3	0
1469	CA10g16710	2	11	1
1470	CA06g11690	2	2	1
1471	CA04g11990	1	11	0
1472	CA08g04800	1	1	0
1473	CA02g13090	4	4	2
1474	CA10g19470	3	3	1
1475	CA07g03750	1	1	1
1476	CA05g13140	2	3	2
1477	CA11g05770	2	2	1
1478	CA02g28890	0	1	0
1479	CA02g23840	10	19	4
1480	CA02g29760	1	17	1
1481	CA02g21570	8	8	7
1482	CA06g26100	0	7	0
1483	CA02g04560	0	1	0
1484	CA03g02860	1	7	0
1485	CA08g14520	5	7	2
1486	CA08g08000	0	1	0
1487	CA02g00670	4	14	4
1488	CA10g17040	3	3	0
1489	CA03g00610	1	1	1
1490	CA01g10920	5	27	3
1491	CA04g19940	5	11	3
1492	CA08g19650	6	12	3
1493	CA01g00310	1	2	0
1494	CA04g17120	2	10	1
1495	CA02g15670	2	2	2
1496	CA10g00990	0	6	0
1497	CA04g13630	0	6	0
1498	CA07g09450	4	22	4
1499	CA03g36220	0	19	0
1500	CA07g13480	4	4	1
1501	CA09g11140	4	7	3
1502	CA02g22000	2	3	2
1503	CA06g27270	2	2	1
1504	CA08g09750	0	1	0
1505	CA09g04890	3	24	2
1506	CA08g01560	1	1	1
1507	CA07g12680	6	15	3
1508	CA07g13150	0	2	0
1509	CA10g10900	9	9	8
1510	CA08g05990	1	7	1
1511	CA03g07990	1	1	1
1512	CA01g29060	0	2	0
1513	CA03g01740	4	8	3
1514	CA03g05840	2	2	2
1515	CA03g09170	3	13	3
1516	CA04g16650	3	3	3
1517	CA08g01690	1	1	1
1518	CA02g01230	2	2	2
1519	CA07g21140	0	1	0
1520	CA02g06950	4	5	3
1521	CA04g04200	1	1	0
1522	CA07g17810	0	2	0
1523	CA09g06660	1	10	0
1524	CA02g14070	0	2	0
1525	CA10g22220	1	1	1
1526	CA02g10750	1	1	0
1527	CA09g18340	5	13	4
1528	CA05g06130	3	3	2
1529	CA10g11360	6	6	5
1530	CA02g19580	1	1	1
1531	CA01g12380	3	5	2
1532	CA04g19230	1	2	1
1533	CA06g17330	1	1	1
1534	CA01g27500	1	1	0
1535	CA01g28730	11	11	5
1536	CA10g13590	4	4	4
1537	CA03g06710	2	6	1
1538	CA01g12650	1	1	1
1539	CA03g36990	2	5	2
1540	CA02g14690	13	13	11
1541	CA06g16860	5	5	4
1542	CA01g13380	0	1	0
1543	CA09g03370	4	4	3
1544	CA04g11380	1	1	1
1545	CA03g16180	2	3	1
1546	CA01g09590	0	11	0
1547	CA03g03290	3	23	2
1548	CA06g25250	4	5	4
1549	CA03g29870	1	15	0
1550	CA07g07420	4	4	2
1551	CA10g18460	4	15	3
1552	CA01g13520	0	2	0
1553	CA09g12700	0	1	0
1554	CA03g17630	5	5	3
1555	CA09g16010	1	15	0
1556	CA04g04780	6	6	6
1557	CA12g17840	1	10	0
1558	CA09g14700	0	1	0
1559	CA06g10710	4	5	2
1560	CA02g26260	3	3	2
1561	CA07g17620	0	1	0
1562	CA05g03350	0	1	0
1563	CA11g07260	4	4	4
1564	CA07g06480	0	2	0
1565	CA08g17560	0	1	0
1566	CA03g19780	2	4	1
1567	CA11g00930	1	1	1
1568	CA12g03850	2	22	1
1569	CA12g16000	2	5	1
1570	CA07g01280	1	5	1
1571	CA01g16540	1	14	1
1572	CA09g17050	8	8	6
1573	CA06g12710	2	13	1
1574	CA01g17630	2	2	2
1575	CA11g09130	1	1	1
1576	CA11g02200	3	3	2
1577	CA02g27600	2	2	1
1578	CA03g26210	3	3	0
1579	CA03g11670	1	1	1
1580	CA07g01130	1	1	1
1581	CA03g19120	0	3	0
1582	CA05g07300	3	3	3
1583	CA11g12570	1	2	0
1584	CA07g04500	0	2	0
1585	CA06g07250	0	3	0
1586	CA10g03680	3	3	2
1587	CA08g12040	9	24	6
1588	CA03g31340	4	22	2
1589	CA09g16830	6	6	6
1590	CA12g02810	4	20	2
1591	CA06g17870	0	3	0
1592	CA03g34640	5	25	3
1593	CA06g01090	4	4	4
1594	CA07g16230	2	2	1
1595	CA07g03190	2	2	1
1596	CA09g10600	4	18	1
1597	CA03g24210	1	44	0
1598	CA07g07850	2	3	2
1599	CA02g12690	3	8	2
1600	CA02g21770	1	12	1
1601	CA11g16450	1	2	1
1602	CA01g31940	1	1	1
1603	CA02g25470	2	6	0
1604	CA06g03200	2	7	2
1605	CA07g06810	0	1	0
1606	CA01g00150	1	1	1
1607	CA01g21400	3	4	3
1608	CA06g00570	0	1	0
1609	CA11g18130	7	25	4
1610	CA03g33870	4	5	0
1611	CA10g01590	6	6	6
1612	CA06g16060	8	21	2
1613	CA06g24830	0	1	0
1614	CA02g25290	0	1	0
1615	CA11g03110	3	6	2
1616	CA03g27970	5	5	4
1617	CA05g18630	1	1	1
1618	CA07g13310	1	1	1
1619	CA08g00900	0	1	0
1620	CA05g04140	7	7	6
1621	CA06g22370	1	5	0
1622	CA10g14220	3	3	2
1623	CA02g13700	0	1	0
1624	CA02g09220	2	8	1
1625	CA10g06810	1	1	1
1626	CA04g18520	0	1	0
1627	CA01g07310	4	70	2
1628	CA10g14590	14	14	12
1629	CA12g06120	6	6	3
1630	CA03g36750	0	1	0
1631	CA12g18280	0	1	0
1632	CA09g04420	4	4	3
1633	CA05g13720	3	5	1
1634	CA03g30750	2	13	1
1635	CA06g28030	2	7	2
1636	CA05g19140	4	4	2
1637	CA07g10150	1	1	1
1638	CA01g31120	1	1	0
1639	CA11g04230	1	1	1
1640	CA12g06780	1	1	0
1641	CA08g19030	3	3	0
1642	CA07g09950	1	1	1
1643	CA09g07020	2	5	0
1644	CA02g07510	1	1	0
1645	CA10g02240	9	9	8
1646	CA12g06870	2	31	0
1647	CA03g34320	1	1	1
1648	CA04g16840	3	6	1
1649	CA01g05260	0	1	0
1650	CA12g04430	13	13	9
1651	CA01g25090	3	3	3
1652	CA03g08230	4	8	2
1653	CA05g16800	2	32	0
1654	CA03g32190	3	7	2
1655	CA06g24000	0	1	0
1656	CA07g08600	5	5	1
1657	CA12g21130	0	9	0
1658	CA12g15770	0	1	0
1659	CA06g25660	5	9	3
1660	CA01g04130	0	2	0
1661	CA08g15040	1	10	0
1662	CA09g06040	3	3	3
1663	CA12g19600	6	6	4
1664	CA04g04810	1	38	1
1665	CA06g14650	0	3	0
1666	CA03g30500	0	2	0
1667	CA06g13600	6	9	5
1668	CA12g11470	1	1	1
1669	CA05g13260	0	1	0
1670	CA03g32860	1	1	1
1671	CA10g19200	2	4	0
1672	CA06g14380	0	12	0
1673	CA07g18140	3	10	1
1674	CA07g12160	10	10	7
1675	CA01g10880	0	1	0
1676	CA03g16840	1	1	1
1677	CA12g17730	0	1	0
1678	CA03g05140	7	7	4
1679	CA10g21360	1	1	1
1680	CA02g00350	4	4	4
1681	CA09g07870	3	45	3
1682	CA03g20370	0	2	0
1683	CA03g00460	0	1	0
1684	CA03g36410	0	7	0
1685	CA07g19230	0	1	0
1686	CA05g07140	1	1	0
1687	CA07g14640	1	7	0
1688	CA05g06810	10	13	6
1689	CA08g06560	2	11	1
1690	CA07g05920	1	1	0
1691	CA01g22830	3	3	2
1692	CA05g07490	2	5	0
1693	CA10g04330	1	1	1
1694	CA01g11820	4	4	4
1695	CA10g18390	4	4	0
1696	CA10g20010	0	2	0
1697	CA11g06370	4	32	2
1698	CA08g07380	0	1	0
1699	CA09g16580	1	11	0
1700	CA04g00900	5	104	5
1701	CA08g06380	0	1	0
1702	CA02g17770	0	1	0
1703	CA01g06210	0	10	0
1704	CA06g11140	3	4	1
1705	CA03g28200	3	3	1
1706	CA09g17980	1	1	1
1707	CA06g01340	5	5	1
1708	CA11g09980	1	1	1
1709	CA08g11220	1	5	1
1710	CA07g20000	2	2	1
1711	CA09g12000	3	5	2
1712	CA08g11590	22	22	13
1713	CA01g05740	1	11	0
1714	CA07g07380	0	1	0
1715	CA03g03480	14	14	11
1716	CA07g19590	2	2	1
1717	CA05g18430	0	1	0
1718	CA03g02750	2	44	0
1719	CA05g15600	7	7	6
1720	CA10g16060	0	1	0
1721	CA08g10170	8	49	4
1722	CA01g33340	2	2	2
1723	CA03g17770	5	8	2
1724	CA09g04250	8	9	7
1725	CA01g21710	0	1	0
1726	CA11g01860	2	37	1
1727	CA01g25870	3	3	3
1728	CA05g04430	1	1	1
1729	CA05g00320	3	35	1
1730	CA09g08720	2	2	2
1731	CA01g22060	9	9	8
1732	CA06g17250	3	3	2
1733	CA01g18190	0	2	0
1734	CA04g04590	11	11	10
1735	CA09g14510	2	4	2
1736	CA03g23940	1	1	1
1737	CA01g18440	1	1	1
1738	CA03g22090	6	6	0
1739	CA10g18230	0	2	0
1740	CA03g10790	1	3	1
1741	CA08g17330	4	28	2
1742	CA05g07800	0	2	0
1743	CA01g03810	6	6	4
1744	CA01g31450	0	16	0
1745	CA11g04740	7	7	6
1746	CA01g23820	1	1	1
1747	CA11g00050	5	5	3
1748	CA04g22170	1	1	1
1749	CA01g15800	4	4	2
1750	CA04g08730	1	1	0
1751	CA03g13840	1	2	1
1752	CA01g19310	0	5	0
1753	CA12g02370	15	131	12
1754	CA08g13520	0	2	0
1755	CA12g04230	8	39	6
1756	CA01g17400	2	19	1
1757	CA03g20630	20	66	6
1758	CA03g35830	5	20	3
1759	CA10g18250	7	13	3
1760	CA03g29610	0	2	0
1761	CA06g11750	5	5	4
1762	CA07g03540	4	4	3
1763	CA10g08240	2	2	2
1764	CA11g05400	1	2	1
1765	CA08g04380	1	20	1
1766	CA07g02630	0	4	0
1767	CA11g06840	2	5	1
1768	CA07g09620	7	7	6
1769	CA08g15200	2	10	1
1770	CA12g22610	2	2	1
1771	CA11g01090	5	5	3
1772	CA11g19140	3	8	1
1773	CA08g11960	3	3	3
1774	CA11g11330	0	3	0
1775	CA11g14120	5	10	3
1776	CA03g33930	2	2	1
1777	CA03g35300	3	3	2
1778	CA01g01430	0	2	0
1779	CA12g00260	0	1	0
1780	CA07g16060	8	9	5
1781	CA04g14750	1	1	0
1782	CA02g15840	5	44	2
1783	CA03g24020	0	16	0
1784	CA03g33680	5	5	3
1785	CA03g23550	1	1	1
1786	CA05g14210	2	2	0
1787	CA11g14780	5	7	4
1788	CA12g20060	5	11	4
1789	CA02g22690	1	1	0
1790	CA05g03910	2	4	1
1791	CA11g15780	2	2	2
1792	CA10g00890	3	15	2
1793	CA02g28750	3	5	2
1794	CA11g00870	0	2	0
1795	CA05g05420	7	7	6
1796	CA11g14870	3	3	3
1797	CA11g18360	1	1	1
1798	CA03g01130	2	2	1
1799	CA01g07870	4	9	1
1800	CA03g00660	1	4	1
1801	CA03g04560	5	6	2
1802	CA03g08410	3	4	3
1803	CA04g15930	1	6	1
1804	CA09g05630	2	2	2
1805	CA06g24660	2	9	2
